cycle_index,n_batteries,value_mean,value_median,value_std,value_lower_quantile,value_upper_quantile,value,aggregation_method,source_value_column
584.0,14,5.507031622703849,5.539366850785374,0.24067116995878027,5.283325414060867,5.659705027073212,5.539366850785374,median,C/D
585.0,13,5.496956711276174,5.539882642945178,0.24180584865560711,5.25334072851099,5.629813647307698,5.539882642945178,median,C/D
586.0,14,5.602011705326302,5.540440211301783,0.4307245283705988,5.284389397291723,5.784180210508691,5.540440211301783,median,C/D
587.0,14,5.508472604320088,5.526865967389256,0.2597914856035966,5.287412665012598,5.641274489299644,5.526865967389256,median,C/D
588.0,14,5.514406911686926,5.5343380712389205,0.2700554175030815,5.2835946230386535,5.665147234441152,5.5343380712389205,median,C/D
589.0,14,5.514454119948256,5.53597249981681,0.2664823290737031,5.2792061372269705,5.672718990596128,5.53597249981681,median,C/D
590.0,14,5.530513415569478,5.544489028149139,0.28277750485583436,5.288583976928193,5.720979872881356,5.544489028149139,median,C/D
591.0,14,5.532100166497281,5.553659702746744,0.27536828148047116,5.289552210129231,5.694633106522313,5.553659702746744,median,C/D
592.0,14,5.556974095186827,5.580722189173212,0.2828603943779401,5.317621470711307,5.7033675591518,5.580722189173212,median,C/D
593.0,14,5.5654914380382605,5.588442004243277,0.28094470503802466,5.309973418462791,5.714153374804582,5.588442004243277,median,C/D
594.0,14,5.748384622926801,5.796776486887538,0.3034343130097752,5.511306065590504,5.965638210292304,5.796776486887538,median,C/D
595.0,4,5.7730323910033094,5.7829347027784195,0.5852780630002943,5.323957156457723,6.2320099373240065,5.7829347027784195,median,C/D
596.0,12,6.864106994188781,7.053387825235811,0.8337193973045798,6.730744063962982,7.348685820293672,7.053387825235811,median,C/D
597.0,14,5.914323489851193,5.592041114483258,1.030925313361641,5.351445721896338,5.751949447407807,5.592041114483258,median,C/D
598.0,14,5.537309947991267,5.524337270341207,0.2927401351220584,5.306384154040404,5.6681060546471755,5.524337270341207,median,C/D
599.0,14,5.525984566057034,5.49910821544214,0.2388795426885946,5.384881783798066,5.652848812990493,5.49910821544214,median,C/D
600.0,13,5.5227178850976015,5.515709805616115,0.24375788487211986,5.368914141414142,5.669192751235585,5.515709805616115,median,C/D
601.0,14,5.602263029969991,5.537718758079931,0.3634950632567143,5.399183214556607,5.776241124074515,5.537718758079931,median,C/D
602.0,14,5.501554140971561,5.490255289465493,0.23922753686324816,5.293932888040713,5.642876056786736,5.490255289465493,median,C/D
603.0,14,5.498899025694105,5.508429726151656,0.24546279062270004,5.288180806153134,5.642000758934966,5.508429726151656,median,C/D
604.0,14,5.49472385217025,5.504345976190317,0.2480970127240231,5.269502901041729,5.6384219811806435,5.504345976190317,median,C/D
605.0,14,5.500328927317878,5.524945088009097,0.24991703077120947,5.281611294240111,5.637212011490608,5.524945088009097,median,C/D
606.0,14,5.515643372347303,5.535356614490505,0.25339500664415543,5.2984055669099055,5.6633347488603265,5.535356614490505,median,C/D
607.0,14,5.51646012464209,5.5303947289747795,0.25126539841956724,5.294185824036014,5.653385264572929,5.5303947289747795,median,C/D
608.0,14,5.528559167876113,5.551126227385854,0.2523460975538811,5.32016836418407,5.654107954091991,5.551126227385854,median,C/D
609.0,14,5.553546234397736,5.568986878066716,0.25202389702865474,5.334464914373344,5.718481892888215,5.568986878066716,median,C/D
610.0,14,5.544306748693329,5.565352160683567,0.24256934938994287,5.3394963337363155,5.679248225201591,5.565352160683567,median,C/D
611.0,14,5.539532652470139,5.575910395214406,0.2495116703446059,5.340824237774903,5.681024015238387,5.575910395214406,median,C/D
612.0,14,5.547549808029769,5.571021369561966,0.24541419088431465,5.35569467939487,5.683545297322348,5.571021369561966,median,C/D
613.0,14,5.552211711212118,5.57053520980533,0.2495413485602022,5.344567307692308,5.695864317336326,5.57053520980533,median,C/D
614.0,14,5.5588596257264795,5.5896574068392795,0.2580239991215791,5.330665366439838,5.726175286846465,5.5896574068392795,median,C/D
615.0,14,5.5651454850617865,5.598376678536434,0.26397926487984064,5.340685410603291,5.739186675535132,5.598376678536434,median,C/D
616.0,14,5.577652927859075,5.608919573240744,0.26167403348048973,5.356783252998164,5.737045305064145,5.608919573240744,median,C/D
617.0,14,5.591050288336658,5.609314282762423,0.2627794393702904,5.371632751937985,5.803132152687237,5.609314282762423,median,C/D
618.0,14,5.603572871163005,5.65060381482044,0.27281528483984946,5.364532063805917,5.774453035099174,5.65060381482044,median,C/D
619.0,14,5.844945873171148,5.9008052895121175,0.30889917414530177,5.662308052122292,6.025505087217861,5.9008052895121175,median,C/D
620.0,14,5.778113148112682,5.742851492819498,0.3371789310363328,5.499135366250107,5.969165866570251,5.742851492819498,median,C/D
621.0,14,5.6499351199551375,5.644725611410894,0.2993058801931817,5.4018806568038995,5.797428265648207,5.644725611410894,median,C/D
622.0,14,5.615351024195651,5.627436659893672,0.2918961258117288,5.3774999999999995,5.752868585855122,5.627436659893672,median,C/D
623.0,14,5.611022164677828,5.623091489666961,0.2706593292276586,5.390176387208073,5.7720594057740175,5.623091489666961,median,C/D
624.0,14,5.62753142683942,5.6374741420037005,0.24376681134528777,5.471135993044081,5.748329362607215,5.6374741420037005,median,C/D
625.0,14,5.628291350060958,5.648636882215244,0.26200187397048386,5.424439314735894,5.772490655249944,5.648636882215244,median,C/D
626.0,14,5.619729180889661,5.640975480310914,0.2686892569658231,5.384355374059351,5.787238302317413,5.640975480310914,median,C/D
627.0,14,5.624757337124459,5.65777033916127,0.2676598513655146,5.37845703125,5.788853411172816,5.65777033916127,median,C/D
628.0,14,5.623528598265024,5.658612836608006,0.2649972351219067,5.382117392974795,5.802772659774202,5.658612836608006,median,C/D
629.0,14,5.6244671438362195,5.660131220402523,0.2712121670457897,5.386092502230163,5.799636149371912,5.660131220402523,median,C/D
630.0,14,5.635830035385277,5.6566136608247914,0.284078894816401,5.384938090360722,5.817238943944293,5.6566136608247914,median,C/D
631.0,14,5.650298438604196,5.6635495527718875,0.2690234626762507,5.442124196805285,5.812011739062297,5.6635495527718875,median,C/D
632.0,14,5.660901532213126,5.6931467451902655,0.276948207821571,5.408715482708347,5.833161466345918,5.6931467451902655,median,C/D
633.0,13,5.668803724159692,5.725999110048114,0.28677369449362794,5.391299212598425,5.86987792046814,5.725999110048114,median,C/D
634.0,14,5.649425155400057,5.697233888852551,0.29207130881861043,5.362472915819022,5.834282274319056,5.697233888852551,median,C/D
635.0,14,5.671537658937809,5.697713659994468,0.2876431649453267,5.406798310817185,5.864989725327348,5.697713659994468,median,C/D
636.0,14,5.674378144132313,5.679213242889114,0.2781744193604589,5.446843714848145,5.837391813202529,5.679213242889114,median,C/D
637.0,13,5.652280163139844,5.685081657211621,0.2581276421792057,5.410277777777778,5.766963758462997,5.685081657211621,median,C/D
638.0,14,5.698442888858201,5.714426644315941,0.28913156781043525,5.4458976440278395,5.843729170604093,5.714426644315941,median,C/D
639.0,14,5.701733138491039,5.725459638455762,0.28581574456818765,5.469787087423869,5.8649472508794425,5.725459638455762,median,C/D
640.0,14,5.7040525316887924,5.720652025128328,0.29145374316979983,5.463806216931217,5.88559920814027,5.720652025128328,median,C/D
641.0,14,5.715722256530208,5.742424449059763,0.30312735332054447,5.454671874307814,5.878613412073598,5.742424449059763,median,C/D
642.0,14,5.72210883351029,5.7313355345575285,0.3000158783960051,5.478411917989418,5.9065926611108965,5.7313355345575285,median,C/D
643.0,4,5.79854809020875,5.817354097962371,0.43516277274478793,5.494202994373983,6.121699193797137,5.817354097962371,median,C/D
644.0,8,4.511756430629751,4.843477886906676,1.9418734339341266,3.629265473423143,5.769132163320257,4.843477886906676,median,C/D
645.0,14,5.723299238581474,5.657751946820927,0.38130758349589805,5.460096363864353,5.831744895040668,5.657751946820927,median,C/D
646.0,13,5.686367197651099,5.597566666666667,0.2952250113662082,5.477566666666667,5.846769911504425,5.597566666666667,median,C/D
647.0,14,5.684980891817089,5.613027069559699,0.2944795265604858,5.42064610482896,5.877806390999849,5.613027069559699,median,C/D
648.0,13,5.786833727155538,5.790606395320565,0.29812426948555354,5.621573333333334,5.93406047115563,5.790606395320565,median,C/D
649.0,13,5.8014760865016175,5.821823165980185,0.3115985561955486,5.5735399999999995,5.972035245694586,5.821823165980185,median,C/D
650.0,14,5.764201493116956,5.782123301150937,0.3223459970463383,5.504408454301076,5.940848961524388,5.782123301150937,median,C/D
651.0,14,5.771720426473876,5.7714755619602105,0.32172865752259333,5.504384999999999,5.96414102019155,5.7714755619602105,median,C/D
652.0,14,5.7763632142664765,5.777090106042768,0.33116602479668805,5.504384999999999,5.960615012180986,5.777090106042768,median,C/D
653.0,14,5.786079541351371,5.787402246967119,0.32872539692945224,5.510400120967742,5.973094039605568,5.787402246967119,median,C/D
654.0,14,5.795156071829692,5.785215470459622,0.33133744080309707,5.528530161290322,5.995498894550176,5.785215470459622,median,C/D
655.0,14,5.796823068088874,5.77211921086824,0.32640240248251495,5.521683467741935,5.98884618719679,5.77211921086824,median,C/D
656.0,14,5.798290359201089,5.758888275541761,0.32721106410342893,5.543535666323326,5.990612104481639,5.758888275541761,median,C/D
657.0,14,5.821994102564259,5.871920201079348,0.33225222865689524,5.521131429657997,5.997620227710526,5.871920201079348,median,C/D
658.0,14,5.814376058669397,5.82892950141199,0.3333398243805822,5.5350857130482005,6.0097013305160285,5.82892950141199,median,C/D
659.0,14,5.816743663501907,5.788917401278132,0.3299773087104371,5.554597403493152,6.01765670136429,5.788917401278132,median,C/D
660.0,14,5.828357218143436,5.79555733128219,0.3384245195853512,5.5740485713659025,6.041635192108506,5.79555733128219,median,C/D
661.0,14,5.821130904301021,5.783747955766074,0.3501968430004789,5.538775281745785,6.0308681057866185,5.783747955766074,median,C/D
662.0,14,5.842122791853848,5.807567616772788,0.3493047524878904,5.54572095027822,6.018546181427372,5.807567616772788,median,C/D
663.0,14,5.832453787383763,5.817843610114206,0.3424601997237795,5.547433784411799,6.0044919320486425,5.817843610114206,median,C/D
664.0,14,5.848249345574999,5.83180875371772,0.3539047252679014,5.560503048780488,6.019518634051579,5.83180875371772,median,C/D
665.0,14,5.841984518924243,5.808397345199964,0.35267952853982854,5.56052337398374,6.011063744333825,5.808397345199964,median,C/D
666.0,14,5.842630688887421,5.827359952439332,0.3354228894395551,5.591786285768866,6.0080047262999035,5.827359952439332,median,C/D
667.0,14,6.100506720339398,6.1800851882056556,0.35242272187611606,5.846371209878698,6.366177666466605,6.1800851882056556,median,C/D
668.0,13,6.06490840176026,6.1261113080467915,0.39794530259324723,5.732043990422547,6.306348484848484,6.1261113080467915,median,C/D
669.0,14,6.009815630572155,5.952207677659317,0.48162701620990395,5.725467014609784,6.186810318515729,5.952207677659317,median,C/D
670.0,13,5.896091293986919,5.79336260348838,0.42319997262650005,5.5876707650273225,5.979211711711712,5.79336260348838,median,C/D
671.0,14,5.89061142237374,5.853058381957353,0.3818299423008682,5.583201447858558,6.136326965222599,5.853058381957353,median,C/D
672.0,14,5.900641169870887,5.873133761868346,0.3248466087435503,5.742713940653378,6.029724222843627,5.873133761868346,median,C/D
673.0,14,5.878575055472013,5.886595153752214,0.3261768912049661,5.63756950060299,6.0241038555059285,5.886595153752214,median,C/D
674.0,14,5.883727117264511,5.902163736572419,0.33499896277484487,5.582159250401642,6.04256199161149,5.902163736572419,median,C/D
675.0,13,5.826957153534322,5.863548124039287,0.2805773446947416,5.545496085331587,5.979234234234235,5.863548124039287,median,C/D
676.0,14,5.700085823421928,5.8228756591351996,0.5490160056604637,5.4826189864565125,6.004301399715195,5.8228756591351996,median,C/D
677.0,14,5.870922145934517,5.92845313497032,0.3056222656637377,5.621179823081682,6.064642898515708,5.92845313497032,median,C/D
678.0,14,5.8818711804115225,5.9180984136927055,0.3047196060659288,5.651633632161367,6.092795193911593,5.9180984136927055,median,C/D
679.0,14,5.884830354524163,5.929826945346393,0.3014769893092345,5.637787198906162,6.058113070491501,5.929826945346393,median,C/D
